PLN-MM/YY,Sales_Doc.,Item,V,Loaded_line,New_Plan,Sold_to_party,Country_Key,Destination,Material,CUST_THICKNESS,CUST_WIDTH,KS_GRADE01,ZINC01,Remain_GRF,Destination,Creation,CBE$,BM$
202410,30089450,40,3008945040,GI,2024 Oct,L0160,Egypt,Local,GHCF,1.5,1250,DX51D,60,25,Stocking and Distrib,EXW,1430,716
202410,30089450,50,3008945050,GI,2024 Oct,L0160,Egypt,Local,GCCF,1.2,1250,DX51D,60,25,Stocking and Distrib,EXW,1630,721
202410,30089450,10,3008945010,CR,2024 Oct,L0160,Egypt,Local,CRCF,0.5,1250,DC01,,50,Stocking and Distrib,EXW,1710,705
202410,30090742,10,3009074210,PP,2024 Oct,L0175,Egypt,Local,PONF,0.4,,DX51D,80,224.14,Corporate,CPT,2490,2165
202410,30090742,20,3009074220,PP,2024 Oct,L0175,Egypt,Local,PONF,0.4,754,DX51D,80,130,Corporate,CPT,2490,1068
202409,30087785,30,3008778530,CR,2024 Oct,L0235,Egypt,Local,CRSF,0.7,,DC05,,62,Large Corporate,EXW,2350,814
202409,30087785,40,3008778540,CR,2024 Oct,L0235,Egypt,Local,CRSF,0.7,915,DC05,,122,Large Corporate,EXW,2350,814
202409,30087785,20,3008778520,CR,2024 Oct,L0235,Egypt,Local,CRRF,,560,DC04,,20,Large Corporate,EXW,2490,814
202410,30089477,10,3008947710,CR,2024 Oct,L0319,Egypt,Local,CRCF,0.48,1000,DC01,,20,Service Center,EXW,1710,748
202410,30089477,20,3008947720,CR,2024 Oct,L0319,Egypt,,CRCF,0.48,,DC01,,100,Service Center,EXW,1710,737
202410,30089477,30,3008947730,CR,2024 Oct,L0319,Egypt,Local,CRCF,0.95,1250,DC01,,20,Service Center,EXW,1710,730
202409,35006217,10,3500621710,CR,2024 Oct,E0139,Syria,Export,CRNF,1.2,700,DC03,-,25,Middle East,CFR,2630,2630
202406,35005891,90,3500589190,GI,2024 Oct,E0078,Greece,Export,GCCF,1.5,1250,S320GD,275,24.74,Europe,FOB,2690,2690
202410,30089463,90,3008946390,PP,2024 Oct,L0120,Egypt,Local,POCF,0.7,1250,DX51D,180,30,Stocking and Distrib,EXW,1770,956
202410,30089473,20,3008947320,CR,2024 Oct,L0183,Egypt,Local,CRCF,1,1250,DC01,,50,Service Center,EXW,1710,698
202410,30089473,30,3008947330,CR,2024 Oct,L0183,Egypt,Local,CRCF,0.9,1250,DC01,,50,Service Center,,1710,698
202409,35006133,10,3500613310,GI,2024 Oct,E0040,Italy,Export,GCRF,0.55,80,DX51D,100,9,Europe,CIF,2710,2710
202409,35006133,20,3500613320,GI,2024 Oct,E0040,Italy,Export,GCRF,0.55,150,DX51D,100,6,Europe,,2910,2910
202409,35006133,30,3500613330,GI,2024 Oct,E0040,Italy,Export,GCRF,0.55,119,DX51D,100,13,Europe,CIF,2910,2910
202409,30090470,20,3009047020,GI,2024 Oct,L0168,Egypt,Local,GCRF,0.47,50,DX51D,110,25,Corporate,CPT,2630,226
202409,35006127,10,3500612710,GI,2024 Oct,E0071,USA,Export,GCCF,0.284,1038.2,,90,13.75,North America,FOB,2750,2750
202409,35006127,20,3500612720,GI,2024 Oct,E0071,USA,Export,GCCF,0.284,914.4,,90,50,North America,FOB,2190,2190
202409,35006127,30,3500612730,GI,2024 Oct,E0071,USA,Export,GCCF,0.284,1054.1,DX51D,90,19.12,North America,FOB,2590,2590
202409,35006127,40,3500612740,GI,2024 Oct,E0071,USA,Export,GCCF,,1219.2,DX51D,90,50,North America,FOB,2590,2590
202409,35006127,50,3500612750,GI,2024 Oct,E0071,USA,Export,GCCF,0.386,1219.2,DX51D,90,118.92,North America,FOB,2390,2390
202409,35006127,60,3500612760,GI,2024 Oct,E0071,USA,Export,GCCF,0.437,1219.2,DX51D,90,270,North America,,2190,2190
202409,35006041,10,3500604110,GI,2024 Oct,E0071,USA,Export,GCCF,0.285,1038,DX51D,90,120,North America,FOB,2590,2590
202409,35006041,20,3500604120,GI,2024 Oct,E0071,USA,Export,GCCF,0.285,1219,DX51D,90,120,North America,FOB,2590,2590
202409,35006041,30,3500604130,GI,2024 Oct,E0071,USA,Export,GCCF,0.406,1219,DX51D,90,160,North America,FOB,2390,2390
202409,35006041,40,3500604140,GI,2024 Oct,E0071,USA,Export,GCCF,0.457,1219,DX51D,90,225,North America,FOB,2390,2390
202410,30090910,10,3009091010,CR,2024 Oct,L0102,Egypt,Local,CRCF,,1000,DC01,,10,Service Center,EXW,1510,719
202410,30090910,20,3009091020,CR,2024 Oct,L0102,Egypt,Local,CRCF,1.5,1250,DC01,,25,Service Center,EXW,1510,707
202409,35006121,20,3500612120,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1156.3,DX51D,90,165.28,North America,FOB,2190,2190
202409,35006121,30,3500612130,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1178.6,DX51D,90,201.79,North America,FOB,2590,2590
202409,35006121,40,3500612140,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1219.2,DX51D,90,80,North America,FOB,2190,2190
202409,35006121,50,3500612150,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1228.7,DX51D,90,180,North America,FOB,2590,2590
202409,35006121,60,3500612160,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1200.2,DX51D,90,130,North America,FOB,2590,2590
202409,35006121,70,3500612170,GI,2024 Oct,E0071,USA,Export,GCCF,0.31,1229.4,DX51D,90,50,North America,FOB,2590,2590
202410,30089601,10,3008960110,CR,2024 Oct,L0235,Egypt,Local,CRSF,0.7,915,DC05,,40,Large Corporate,CPT,2750,799
202410,30089601,20,3008960120,CR,2024 Oct,L0235,Egypt,Local,CRSF,0.7,897,DC05,,24,Large Corporate,CPT,2750,799
202410,30090921,10,3009092110,GI,2024 Oct,L0258,Egypt,Local,GCSF,1.25,1250,DX51D,275,12,High Tech industries,CPT,2410,2096
202410,30091064,10,3009106410,CR,2024 Oct,L0276,Egypt,,CRCF,1.2,1250,DC03,,300,KAMA Service Center,EXW,1830,935
202410,30089996,30,3008999630,GI,2024 Oct,L0238,Egypt,Local,GCCF,0.7,1250,DX51D,80,150,Corporate,CPT,2230,792
202410,30090007,10,3009000710,GI,2024 Oct,L0267,Egypt,Local,GCCF,0.7,1250,DX51D,275,40,Corporate,CPT,2430,903
202406,30087118,20,3008711820,GI,2024 Oct,L0065,Egypt,Local,GCSF,1,1250,DX53D,60,10,Corporate,EXW,2670,858
202408,35006109,10,3500610910,GI,2024 Oct,E0171,Romania,Export,GCCF,0.25,1000,,80,50,Europe,CFR,2710,2710
202408,35006109,30,3500610930,GI,2024 Oct,E0171,Romania,Export,GCCF,0.4,1000,DX51D,80,100,Europe,CFR,2510,2510
202408,35006109,40,3500610940,GI,2024 Oct,E0171,Romania,Export,GCCF,0.5,1250,DX51D,80,50,Europe,CFR,2510,2510
202408,35006109,20,3500610920,GI,2024 Oct,E0171,Romania,Export,GCCF,,1000,DX51D,80,50,Europe,CFR,2310,2310
202410,30089447,10,3008944710,GI,2024 Oct,L0273,Egypt,Local,GCCF,0.7,1250,DX51D,275,30,Stocking and Distrib,EXW,1830,876
202410,30089500,20,3008950020,GI,2024 Oct,L0303,Egypt,Local,GCCF,0.8,1250,DX51D,275,20,Service Center,EXW,1830,876
202410,30089500,30,3008950030,GI,2024 Oct,L0303,Egypt,Local,GCCF,1,1250,DX51D,275,20,Service Center,EXW,1830,849
202410,30089500,40,3008950040,GI,2024 Oct,L0303,Egypt,Local,GCCF,1.2,1250,DX51D,275,20,Service Center,EXW,1830,830
202409,35006117,310,35006117310,GI,2024 Oct,E0194,Canada,Export,GCCF,0.483,1219.2,DX51D,275,35,North America,FOB,2930,2930
202409,35006117,320,35006117320,GI,2024 Oct,E0194,Canada,Export,GCCF,0.914,1219.2,DX51D,275,50,North America,FOB,2930,2930
202409,35006117,330,35006117330,GI,2024 Oct,E0194,Canada,Export,GCCF,1.194,1219.2,DX51D,275,50,North America,FOB,2930,2930
202409,35006117,340,35006117340,GI,2024 Oct,E0194,Canada,Export,GCCF,1.448,1219.2,DX51D,275,75,North America,FOB,2730,2730
202409,35006117,350,35006117350,GI,2024 Oct,E0194,Canada,Export,GCCF,0.483,1219.2,DX51D,180,50,North America,FOB,2730,2730
202409,35006117,360,35006117360,GI,2024 Oct,E0194,Canada,Export,GCCF,0.61,1219.2,DX51D,180,75,North America,FOB,2730,2730
202409,35006117,370,35006117370,GI,2024 Oct,E0194,Canada,Export,GCCF,0.914,1219.2,DX51D,180,50,North America,FOB,2730,2730
202409,35006117,380,35006117380,GI,2024 Oct,E0194,Canada,Export,GCCF,1.194,1219.2,DX51D,180,35,North America,FOB,2730,2730
202409,35006117,390,35006117390,GI,2024 Oct,E0194,Canada,Export,GCCF,1.448,1219.2,DX51D,180,50,North America,FOB,2530,2530
202409,35006117,400,35006117400,GI,2024 Oct,E0194,Canada,Export,GCCF,0.419,,DX51D,90,75,North America,FOB,2730,2730
202409,35006117,410,35006117410,GI,2024 Oct,E0194,Canada,Export,GCCF,0.47,1219.2,DX51D,90,50,North America,FOB,2730,2730
202409,35006118,100,35006118100,GI,2024 Oct,E0194,Canada,Export,GCCF,,1219.2,S280GD,275,501.33,North America,FOB,2730,2730
202409,35006118,110,35006118110,GI,2024 Oct,E0194,Canada,,GCCF,0.991,1219.2,S280GD,275,186.21,North America,FOB,2930,2930
202409,35006118,80,3500611880,GI,2024 Oct,E0194,Canada,Export,GCCF,0.386,1219.2,S350GD,120,487.4,North America,FOB,2710,2710
202409,35006118,210,35006118210,GI,2024 Oct,E0194,Canada,Export,GCCF,0.864,1219.2,S220GD,180,270,North America,FOB,2730,2730
202409,35006118,220,35006118220,GI,2024 Oct,E0194,Canada,Export,GCCF,,1219.2,S220GD,180,235,North America,FOB,2530,2530
202409,35006118,230,35006118230,GI,2024 Oct,E0194,Canada,Export,GCCF,0.386,,S350GD,120,174.4,North America,FOB,2910,2910
202410,30089447,80,3008944780,GI,2024 Oct,L0273,Egypt,Local,GCCF,0.7,1250,,330,20,Stocking and Distrib,EXW,1830,281
202410,35006252,10,3500625210,CR,2024 Oct,E0023,Kenya,Export,CRCF,0.8,1220,DC01,,33.76,Africa,CFR,3130,3130
202410,35006252,20,3500625220,CR,2024 Oct,E0023,Kenya,Export,CRSF,0.85,920,DC01,,55,Africa,CFR,3390,3390
202410,35006252,30,3500625230,CR,2024 Oct,E0023,Kenya,Export,CRSF,1,660,DC01,,35,Africa,CFR,3390,3390
202410,35006241,10,3500624110,GI,2024 Oct,E0187,Trinidad and Tobago,Export,GCRF,0.7,140,S350GD,275,25,South America,CFR,3490,3490
202410,35006241,20,3500624120,GI,2024 Oct,E0187,Trinidad and Tobago,Export,GCRF,1,162,S350GD,275,25,South America,CFR,3490,3490
202410,30089489,10,3008948910,GI,2024 Oct,L0102,Egypt,Local,GHCF,1.5,1250,DX51D,60,100,Service Center,EXW,1430,730
202410,30089489,20,3008948920,GI,2024 Oct,L0102,Egypt,Local,GHCF,2,,DX51D,60,160,Service Center,EXW,1430,726
202410,30089489,30,3008948930,PP,2024 Oct,L0102,Egypt,Local,POCF,0.4,1250,DX51D,120,60,Service Center,EXW,1770,990
202410,30089489,40,3008948940,PP,2024 Oct,L0102,Egypt,Local,POCF,0.5,1250,DX51D,180,100,Service Center,EXW,1770,1002
202410,30089489,50,3008948950,PP,2024 Oct,L0102,Egypt,Local,POCF,0.5,1250,DX51D,180,60,Service Center,EXW,1770,1002
202410,30089489,60,3008948960,PP,2024 Oct,L0102,Egypt,Local,POCF,0.5,1250,DX51D,180,16.08,Service Center,EXW,1770,1002
202410,30090072,10,3009007210,GI,2024 Oct,L0203,Egypt,Local,GCCF,0.7,1250,DX51D,275,31,Corporate,EXW,2030,903
202410,30090798,10,3009079810,GI,2024 Oct,L0207,Egypt,Local,GCCF,0.7,1250,DX51D,275,20,Service Center,EXW,1830,897
202410,30089489,90,3008948990,GI,2024 Oct,L0102,Egypt,Local,GHCF,2,1250,DX51D,275,50,Service Center,EXW,1630,785
202410,30090524,10,3009052410,CR,2024 Oct,L0130,Egypt,Local,CRNF,0.7,745,DC01,,41.55,Corporate,EXW,2030,776
202410,30090524,20,3009052420,CR,2024 Oct,L0130,Egypt,Local,CRRF,0.6,498,DC01,,15.88,Corporate,EXW,2310,776
202410,30090524,40,3009052440,CR,2024 Oct,L0130,Egypt,Local,CRRF,0.6,530,DC01,,55,Corporate,EXW,2310,776
202410,30090524,60,3009052460,CR,2024 Oct,L0130,Egypt,Local,CRNF,0.6,657,DC04EK,,40.26,Corporate,EXW,2010,792
202410,30090524,80,3009052480,GI,2024 Oct,L0130,Egypt,Local,GCNF,0.6,735,DX51D,60,30,Corporate,EXW,1950,799
202410,30090524,90,3009052490,GI,2024 Oct,L0130,Egypt,Local,GCRF,0.6,484,DX51D,60,35,Corporate,EXW,2230,799
202410,30090524,100,30090524100,PP,2024 Oct,L0130,Egypt,Local,PORF,0.5,585,DX51D,60,25,Corporate,,2370,1072
202410,30090524,120,30090524120,GI,2024 Oct,L0130,Egypt,Local,GCSF,0.5,735,DX51D,60,15,Corporate,EXW,2090,805
202410,30090524,130,30090524130,GI,2024 Oct,L0130,Egypt,,GCSF,1,1000,DX51D,60,20,Corporate,EXW,2090,799
202410,30090524,140,30090524140,GI,2024 Oct,L0130,Egypt,Local,GCSF,1.2,1000,DX51D,60,20,Corporate,EXW,2090,799
202410,30090524,150,30090524150,GI,2024 Oct,L0130,Egypt,Local,GHSF,2,1000,DX51D,60,30,Corporate,EXW,1890,789
202409,30084299,10,3008429910,GI,2024 Oct,L0016,Egypt,Local,GCRF,0.28,36,DX52D,60,42.04,High Tech industries,EXW,2530,561
202407,30088463,70,3008846370,GI,2024 Oct,L0050,Egypt,Local,GHSF,2.5,1250,DX51D,60,10,High Tech industries,CPT,2210,821
202407,30088463,80,3008846380,GI,2024 Oct,L0050,Egypt,Local,GHSF,2.5,1250,DX51D,60,10,High Tech industries,CPT,2210,821
202410,30090918,20,3009091820,CR,2024 Oct,L0229,Egypt,Local,CRRF,0.5,40,DC01,-,85.77,Large Corporate,CPT,2710,737
202409,30090452,60,3009045260,GI,2024 Oct,L0191,Egypt,Local,GCSF,0.5,1250,DX51D,150,30,Large Corporate,CPT,2490,1006
202409,30090452,70,3009045270,GI,2024 Oct,L0191,Egypt,Local,GCRF,0.9,25,DX51D,150,20,Large Corporate,CPT,2630,1006
202409,30090452,80,3009045280,CR,2024 Oct,L0191,Egypt,Local,CRNF,0.84,915,DC01,,20,Large Corporate,CPT,2030,801
202409,30090452,10,3009045210,CR,2024 Oct,L0191,Egypt,Local,CRNF,0.94,915,DC01,,184.79,Large Corporate,CPT,2430,801
202408,30089138,10,3008913810,CR,2024 Oct,L0077,Egypt,Local,CRRF,1.2,425.9,DC06,,42.8,Large Corporate,EXW,2490,825
202410,30091023,10,3009102310,CR,2024 Oct,L0077,Egypt,Local,CRRF,1.2,425.9,DC06,,35,Large Corporate,EXW,2490,801
202410,30091024,10,3009102410,PP,2024 Oct,L0078,Egypt,Local,POSF,0.6,756.5,DX52D,120,13,Large Corporate,EXW,2410,1127
202410,30091024,20,3009102420,PP,2024 Oct,L0078,Egypt,Local,POSF,0.6,756.5,DX52D,120,11,Large Corporate,EXW,2410,1127
202409,35006196,30,3500619630,PP,2024 Oct,E0096,Kenya,Export,POCF,0.25,1000,DX51D,80,30,Africa,CFR,3390,3390
202407,30087365,20,3008736520,GI,2024 Oct,L0163,Egypt,Local,GCCF,1.2,1250,DX53D,80,9.15,Corporate,CPT,2210,784
202407,30087365,10,3008736510,GI,2024 Oct,L0163,Egypt,Local,GCCF,1,1250,DX53D,80,76.58,Corporate,CPT,2410,2096
202411,35006270,10,3500627010,GI,2024 Oct,E0046,Kenya,Export,GCCF,0.6,1219,DX51D,120,13,Africa,CFR,3050,3050
202411,35006270,20,3500627020,GI,2024 Oct,E0046,Kenya,Export,GCCF,0.8,1219,DX51D,120,9.63,Africa,CFR,3050,3050
202411,35006270,30,3500627030,GI,2024 Oct,E0046,Kenya,Export,GCCF,1,1219,DX51D,120,25,Africa,CFR,3050,3050
202410,35006207,50,3500620750,CR,2024 Oct,E0128,Kenya,Export,CRSF,0.4,1219,DC01,,12,Africa,CFR,3390,3390
202410,35006207,60,3500620760,CR,2024 Oct,E0128,Kenya,Export,CRSF,0.5,1219,DC01,,12,Africa,CFR,3390,3390
202410,35006207,40,3500620740,GI,2024 Oct,E0128,Kenya,Export,GCSF,1.5,1220,DX51D,120,4.56,Africa,CFR,3110,3110
202410,35006271,10,3500627110,GI,2024 Oct,E0054,Kenya,Export,GCSF,1.5,1220,DX51D,120,26,Africa,CFR,3110,3110
202410,35006271,20,3500627120,GI,2024 Oct,E0054,Kenya,Export,GHSF,2,,DX51D,120,52,Africa,CFR,3110,3110
202410,35006271,30,3500627130,GI,2024 Oct,E0054,Kenya,Export,GHSF,3,1220,DX51D,120,14.87,Africa,CFR,3110,3110
202410,30091010,40,3009101040,GI,2024 Oct,L0288,Egypt,Local,GCRF,0.7,495,S280GD,275,30,Large Corporate,EXW,2430,931
202410,30091010,10,3009101010,CR,2024 Oct,L0288,Egypt,Local,CRRF,0.8,541,S235M,,50,Large Corporate,EXW,2490,785
202410,30091010,20,3009101020,CR,2024 Oct,L0288,Egypt,Local,CRNF,,808,S235M,,25,Large Corporate,EXW,2010,785
202410,30091010,30,3009101030,GI,2024 Oct,L0288,Egypt,Local,GCRF,0.9,420,S280GD,275,25,Large Corporate,EXW,2430,910
202410,30091010,50,3009101050,GI,2024 Oct,L0288,Egypt,Local,GCRF,0.9,495,S280GD,275,25,Large Corporate,EXW,2430,910
202410,30088909,10,3008890910,GI,2024 Oct,L0217,Egypt,Local,GCCF,0.7,1250,DX51D,60,100,Service Center,EXW,1630,707
202410,30088909,140,30088909140,GI,2024 Oct,L0217,Egypt,Local,GCCF,0.7,1250,DX51D,275,80,Service Center,EXW,1830,846
202410,30089533,30,3008953330,PP,2024 Oct,L0066,Egypt,Local,POCF,,1250,,180,20,Service Center,EXW,1570,913
202410,30089501,30,3008950130,GI,2024 Oct,L0131,Egypt,Local,GCCF,0.7,1250,DX51D,60,20,Service Center,EXW,1630,736
202409,30088983,140,30088983140,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.6,81,DX51D,100,7.71,Large Corporate,CPT,2630,844
202409,30088983,170,30088983170,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.6,81,DX51D,180,11.82,Large Corporate,CPT,2630,919
202409,30088983,10,3008898310,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.4,48,DX51D,100,15.03,Large Corporate,CPT,2630,885
202409,30088983,70,3008898370,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.5,119.5,DX51D,100,15,Large Corporate,CPT,2630,865
202409,30088983,80,3008898380,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.6,152,DX51D,100,15,Large Corporate,CPT,2630,851
202409,30088983,120,30088983120,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.4,48,DX51D,100,24.7,Large Corporate,CPT,2630,881
202409,30088983,130,30088983130,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.5,106,DX51D,100,7.26,Large Corporate,CPT,2630,860
202409,30088983,150,30088983150,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.6,122,DX51D,100,9.72,Large Corporate,CPT,2630,844
202409,30088983,160,30088983160,GI,2024 Oct,L0283,Egypt,Local,GCRF,0.6,208,DX51D,100,8.23,Large Corporate,CPT,2630,844
202409,30088983,200,30088983200,GI,2024 Oct,L0283,Egypt,Local,GCRF,,208,DX51D,180,10,Large Corporate,CPT,2630,919
202410,35006272,10,3500627210,GI,2024 Oct,E0183,Uganda,Export,GCSF,1.5,1219,DX51D,120,28,Africa,CPT,3110,3110
202410,35006272,20,3500627220,GI,2024 Oct,E0183,Uganda,Export,GHSF,2,1219,DX51D,120,28,Africa,CPT,3110,3110
202409,30090941,10,3009094110,CR,2024 Oct,L0270,Egypt,Local,CRCF,0.5,1250,DC03,,19.08,Large Corporate,CPT,2310,724
202407,30088026,10,3008802610,GI,2024 Oct,L0154,Egypt,Local,GCCF,,1250,DX51D,220,30.85,KAMA Service Center,EXW,1750,931
202407,30088026,50,3008802650,GI,2024 Oct,L0154,Egypt,Local,GCCF,0.48,1060,DX51D,220,47.66,KAMA Service Center,EXW,1750,1022
202410,30091185,10,3009118510,GI,2024 Oct,L0196,Egypt,Local,GCCF,0.35,1250,DX51D,60,25,Corporate,CPT,2430,801
202410,30091185,20,3009118520,GI,2024 Oct,L0196,Egypt,Local,GCCF,0.4,1250,DX51D,60,30,Corporate,CPT,2230,794
202410,30091185,30,3009118530,GI,2024 Oct,L0196,Egypt,Local,GCCF,0.5,1250,DX51D,60,65,Corporate,CPT,2230,785
202410,30091185,40,3009118540,GI,2024 Oct,L0196,Egypt,Local,GCCF,0.6,1250,DX51D,60,20,Corporate,CPT,2230,780
202409,30089708,20,3008970820,GI,2024 Oct,L0196,Egypt,Local,GCCF,0.4,1250,DX51D,60,45.4,Corporate,CPT,1830,812
202408,35006126,10,3500612610,GI,2024 Oct,E0104,USA,Export,GCCF,0.23,1028,DX51D,90,8.41,North America,CFR,2910,2910
202410,30091199,10,3009119910,CR,2024 Oct,L0280,Egypt,Local,CRCF,0.7,1120,DC04EK,,30,Large Corporate,EXW,2090,858
202410,30091199,20,3009119920,CR,2024 Oct,L0280,Egypt,Local,CRCF,0.7,1280,DC04EK,,50,Large Corporate,EXW,2090,858
202410,30091199,30,3009119930,CR,2024 Oct,L0280,Egypt,Local,CRCF,0.7,1160,DC04EK,,180,Large Corporate,EXW,2090,858
202410,30091199,40,3009119940,CR,2024 Oct,L0280,Egypt,Local,CRNF,0.7,945,DC04EK,,120,Large Corporate,EXW,2210,858
202410,30091199,50,3009119950,CR,2024 Oct,L0280,Egypt,Local,CRCF,0.8,1260,DC04EK,,10,Large Corporate,EXW,2090,858
202410,30091199,60,3009119960,CR,2024 Oct,L0280,Egypt,Local,CRNF,0.8,940,DC04EK,,120,Large Corporate,EXW,2210,858
202410,30091199,70,3009119970,CR,2024 Oct,L0280,Egypt,Local,CRNF,0.8,960,DC04EK,,40,Large Corporate,EXW,2210,858
202410,30091199,80,3009119980,CR,2024 Oct,L0280,Egypt,Local,CRNF,0.8,850,DC04EK,,25,Large Corporate,EXW,2210,858
202410,30091199,90,3009119990,CR,2024 Oct,L0280,Egypt,Local,CRCF,,1280,DC04EK,,45,Large Corporate,EXW,1890,858
202410,35006230,20,3500623020,GI,2024 Oct,E0107,Kenya,Export,GCRF,0.3,120,DX51D,100,50,Africa,CFR,3650,3650
202411,35006248,10,3500624810,CR,2024 Oct,E0016,Saudi Arabia,Export,CRCF,0.55,1000,DC01,,100,Middle East,CFR,2510,2510
202411,35006248,20,3500624820,CR,2024 Oct,E0016,Saudi Arabia,Export,CRCF,0.65,1000,DC01,,50,Middle East,,2350,2350
202410,35006279,10,3500627910,GI,2024 Oct,E0196,Kenya,Export,GCSF,1,1220,DX51D,120,25,Africa,CFR,3310,3310
202406,35005890,30,3500589030,CR,2024 Oct,E0118,Slovenia,Export,CRRF,0.4,55.8,DC04,,19.36,Europe,CFR,3170,3170
202406,35005890,10,3500589010,CR,2024 Oct,E0118,Slovenia,Export,CRRF,0.3,55.8,DC04,,23.95,Europe,CFR,2790,2790
202409,30091227,10,3009122710,CR,2024 Oct,L0237,Egypt,Local,CRSF,1.2,,DC01,,11.17,Stocking and Distrib,,1970,787
202410,30091238,10,3009123810,PP,2024 Oct,L0153,Egypt,,POCF,0.7,1220,,180,100,Large Corporate,EXW,1970,956
202408,30088795,10,3008879510,CR,2024 Oct,L0130,Egypt,Local,CRNF,0.7,745,DC01,,17.16,Corporate,,2430,797
202408,30088795,50,3008879550,CR,2024 Oct,L0130,Egypt,Local,CRRF,0.5,585,DC01,,20,Corporate,CPT,2710,260
202408,30088795,80,3008879580,CR,2024 Oct,L0130,Egypt,Local,CRRF,0.6,500,DC04EK,,10.405,Corporate,CPT,2890,271
202408,30088795,120,30088795120,GI,2024 Oct,L0130,Egypt,Local,GCNF,0.6,735,DX51D,60,44.57,Corporate,CPT,2350,278
202408,30088795,70,3008879570,CR,2024 Oct,L0130,Egypt,Local,CRRF,0.6,530,DC01,,12.46,Corporate,CPT,2710,804
202408,30088795,130,30088795130,GI,2024 Oct,L0130,Egypt,Local,GCRF,0.6,484,DX51D,60,13.72,Corporate,,2630,825
202408,30089558,30,3008955830,GI,2024 Oct,L0277,Egypt,Local,GCCF,0.5,1250,DX51D,80,20,KAMA Service Center,EXW,1750,862
202410,35006257,30,3500625730,CR,2024 Oct,E0080,Turkey,Export,CRCF,0.6,1250,DC01,,50,Europe,CIF,2590,2590
202410,30089501,90,3008950190,GI,2024 Oct,L0131,Egypt,Local,GCCF,0.7,1250,DX51D,275,180,Service Center,,1830,875
202410,35006257,60,3500625760,CR,2024 Oct,E0080,Turkey,Export,CRCF,,1200,DC01,,100,Europe,CIF,2390,2390
202410,35006257,10,3500625710,CR,2024 Oct,E0080,Turkey,Export,CRCF,0.5,1000,DC01,,250,Europe,CIF,2590,2590
202410,35006257,20,3500625720,CR,2024 Oct,E0080,Turkey,Export,CRCF,0.6,1000,DC01,,250,Europe,CIF,2590,2590
202410,35006257,40,3500625740,CR,2024 Oct,E0080,Turkey,Export,CRCF,0.7,1000,DC01,,250,Europe,CIF,2590,2590
202410,35006257,70,3500625770,CR,2024 Oct,E0080,Turkey,Export,CRCF,0.4,1000,DC01,,50,Europe,CIF,2590,2590
202409,35006178,10,3500617810,GI,2024 Oct,E0035,Greece,Export,GCNF,0.5,810,S220GD,100,40,Europe,,2470,2470
202409,35006178,30,3500617830,GI,2024 Oct,E0035,Greece,Export,GCRF,0.4,308,DX51D,100,40,Europe,,2910,2910
202409,35006178,50,3500617850,PP,2024 Oct,E0035,Greece,Export,PORF,0.4,490,DX51D,100,20,Europe,CFR,2850,2850
202409,35006178,20,3500617820,GI,2024 Oct,E0035,Greece,Export,GCNF,0.5,690,S220GD,100,20,Europe,CFR,2630,2630
202409,35006178,40,3500617840,PP,2024 Oct,E0035,Greece,Export,PONF,0.4,610,DX51D,100,7.84,Europe,CFR,2770,2770
202409,30089141,20,3008914120,PP,2024 Oct,L0270,Egypt,Local,POSF,0.5,,DX51D,100,16,Large Corporate,CPT,2630,1198
202410,30089600,20,3008960020,HP,2024 Oct,L0235,Egypt,Local,HPCF,1.5,1000,DD13,,75,Large Corporate,CPT,2150,729
202410,30089600,30,3008960030,HP,2024 Oct,L0235,Egypt,Local,HPCF,2,1000,DD13,,60,Large Corporate,CPT,2150,729
202410,30089600,40,3008960040,HP,2024 Oct,L0235,Egypt,Local,HPCF,1.5,1262,DD11,,75,Large Corporate,CPT,1970,729
202410,30089600,50,3008960050,HP,2024 Oct,L0235,Egypt,Local,HPRF,2,182,,,20,Large Corporate,,1970,729
202410,30089600,10,3008960010,CR,2024 Oct,L0235,Egypt,Local,CRRF,1.5,384,DC01,,20,Large Corporate,CPT,2510,799
202409,30090505,10,3009050510,PP,2024 Oct,L0073,Egypt,Local,PONF,0.5,759,DX51D,60,120,Large Corporate,CPT,2490,965
202409,30090505,20,3009050520,PP,2024 Oct,L0073,Egypt,Local,PONF,0.5,759,DX51D,60,25,Large Corporate,,2490,965
202409,30090505,30,3009050530,PP,2024 Oct,L0073,Egypt,Local,PONF,0.5,,DX51D,60,30,Large Corporate,CPT,2490,965
202409,30090505,40,3009050540,PP,2024 Oct,L0073,Egypt,Local,PONF,0.5,731,DX51D,60,30,Large Corporate,CPT,2490,965
